,Unnamed: 0,datetime,tweet_id,text,username,quoted_tweet,retweeted_tweet,in_reply_to_user,tweet_lang
559,559,2022-08-18 21:01:11+00:00,1.5603712538102374e+18,tek #Bodrum baglantılıdır  affetme olmak depresyon egik Başarıya biliyorsun yerde #Yalıkavak #Turgutreis daha https://t.co/uLD7xAGFTn,Mehir94226822,,,,tr
560,560,2022-08-18 20:47:45+00:00,1.5603678714228572e+18,Depresyon nedeni konuşmuş. https://t.co/tjGaj1U38m,kuymaklikadayif,,,,tr
561,561,2022-08-18 20:39:48+00:00,1.5603658724509164e+18,Bu olayın üstüne ekimden güzel bir depresyon beklenir ya #DuyBeni #AşkUğruna #EkKan,miraxaydin,,,,tr
562,562,2022-08-18 20:35:13+00:00,1.560364719604732e+18,Çok basit depresyon https://t.co/GwadGJdGDn,iilkeer__,https://twitter.com/_ecemumay/status/1560262778744864770,,,tr
563,563,2022-08-18 20:29:28+00:00,1.5603632706152735e+18,kadına güneşli kan lan beylikdüzü Düşünmek (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) saygı florya bahçeşehir kumburgaz silivri Esenyurt soruyu sefaköy büyükçekmece avcılar depresyon İcin olmak küçükçekmece akbatı halkalı cümleyi https://t.co/ZHF1RVPRly,LaliTehmoor,,,,tr
564,564,2022-08-18 20:23:04+00:00,1.56036166038007e+18,bana yine kendimi bi odaya kilitleyip hiç kişiyle muhattap olma perileri geldi (depresyon yani),lostrosestories,,,,tr
565,565,2022-08-18 20:20:08+00:00,1.5603609212933612e+18,"Kanat depresyon yeto lütfen
#DuyBeni #KanatGünay #EkKan #CanerTopcu @canrtpcu",ekkanavukati,,,,tr
566,566,2022-08-18 20:18:13+00:00,1.560360437883048e+18,Kızlar selam depresyon tedavisi gören biri bana dmden yazabilir mi birkaç sorum var @angelifca,Bunebicmhayat,,,,tr
567,567,2022-08-18 20:17:23+00:00,1.5603602278573752e+18,"Ama depresyon kalp krizi intihar trafik kazaları deprem  (yüksek binalara bağlı olarak) savaşlar, bombalar açlık ve daha milyonlarca sebepten ölümler arttı. https://t.co/YqDW5gIRhh",hinavibimiz,https://twitter.com/montelukasttt/status/1560359503207464963,,,tr
568,568,2022-08-18 20:07:52+00:00,1.5603578335347425e+18,Depresyon ineklerim geliyor,Onurusluu99,,,,tr
569,569,2022-08-18 20:03:17+00:00,1.5603566826051338e+18,hoş geldin depresyon bebek,scorp5o,,,,tr
570,570,2022-08-18 20:01:56+00:00,1.560356340127744e+18,planlama  diye gibi #Bodrum bana gerektigi gittiler başlayan bir sigara depresyon #Yalıkavak #Turgutreis diye secmelisin https://t.co/ezahEzldFr,Mehir94226822,,,,tr
571,571,2022-08-18 20:00:26+00:00,1.5603559639196344e+18,Başlasın depresyon rank kasmaları,BROMOZOM,,,,tr
572,572,2022-08-18 19:58:52+00:00,1.5603555713999012e+18,Nedensiz depresyon nedir bilir misiniz ?,twittterdablue,,,,tr
573,573,2022-08-18 19:58:00+00:00,1.5603553501209887e+18,"Öfkeni dışarıya çevirince saldırgan, öfkeni içeriye çevirince depresyon, öfkeni tavada eritince kilo oluyor ama son kısım bana pek hitap etmiyor.",014edb,,,,tr
574,574,2022-08-18 19:57:50+00:00,1.5603553115459912e+18,"insanların birçoğu travmasıyla, içinde olduğu depresyon ile birlikte senelerce yaşıyor. hatta evleniyor, yuva kuruyor. çocuk bile büyütüyor senelerce. ama asla travmasının farkına varmıyor. çok garip geliyor bana.",aydiinf,,,,tr
575,575,2022-08-18 19:55:06+00:00,1.5603546238226514e+18,Yaptığın hiçbir şeyin tat vermemesi &gt;&gt; depresyon,fgturkes,,,,tr
576,576,2022-08-18 19:52:30+00:00,1.560353969159e+18,bu şarkının adım adım depresyon şarkım olduğuna inanamıyorum https://t.co/8kEenHBbPH,beforeibury,https://twitter.com/Ki11ingboys/status/1543876271146315776,,,tr
577,577,2022-08-18 19:50:35+00:00,1.5603534841967903e+18,Bu depresyon nasıl geçecek,kayiptanricam,,,,tr
578,578,2022-08-18 19:50:04+00:00,1.560353353992921e+18,Tum yol boyunca tugkan dinleyerek geldim depresyon mod on,siriussas,,,,tr
579,579,2022-08-18 19:49:50+00:00,1.5603532972860047e+18,Depresyon değil de yaşam mücadelesi diyelim..,mervemrv_1907,,,,tr
580,580,2022-08-18 19:45:33+00:00,1.5603522191737242e+18,Hocam doğru diyorsunuz ama depresyon sadece psikoloji ile alakalı bir durum değil. Beyin fonksiyonlarının bozulması ve gerekli hormonların yeteri kadar salgılanmamasıdır. Bu hormonların dengelenmesi ve beynin sağlıklı çalışabilmesi için ilaç verilir. Müslüman da girebilir. https://t.co/dqnsoi7k86,kursatorhan_,https://twitter.com/ahmedpolat69/status/1560185621917966336,,,tr
581,581,2022-08-18 19:45:01+00:00,1.5603520844065546e+18,Evde beni bekleyen derin bir depresyon olmasa ben aslında evcimen biriyim,alprvznr,,,,tr
582,582,2022-08-18 19:42:51+00:00,1.5603515385681183e+18,"Nazik olun, çünkü depresyon her zaman ağlayan gözler ve yorgun gülümsemeler değildir. Neşeli bir insanın arkasına gizlenmiş kırık bir kalp de olabilir daima",BilalKocyigit13,,,,tr
583,583,2022-08-18 19:40:23+00:00,1.5603509172448952e+18,5 saniye sadgul izleyip 5 dk agir cekim depresyon izliyoruz aq #GelsinHayatBildiğiGibi,elf_kso,,,,tr
584,584,2022-08-18 19:34:04+00:00,1.5603493299903283e+18,evde beni bekleyen dolu dizgin depresyon olmasa ben aslında evcimen biriyim :),_secilpolat_,,,,tr
585,585,2022-08-18 19:33:19+00:00,1.5603491410871583e+18,"bende düşme, tökezleme, depresyon olmuyor, at gibi çatlayacağım o ana kadar full tempo devam",weirdoingg,,,,tr
586,586,2022-08-18 19:24:24+00:00,1.5603468958637138e+18,Depresyon hırkası ve white chocolate mocha bugünün teması,seyymaladag,,,,tr
587,587,2022-08-18 19:20:45+00:00,1.5603459781500436e+18,depresyon geceligimi giydim bulasiklarimi da yikamadim zaten katara tasinmisim ne olacaksa olsun artik,supergulcy,,,,tr
588,588,2022-08-18 19:18:31+00:00,1.5603454168891392e+18,Ani depresyon geliyo mesela şuan göz pınarımda yaş var ve hiç bir neden yok .,1BabySharkk,,,,tr
589,589,2022-08-18 19:17:31+00:00,1.5603451618377318e+18,"kronik depresyon,ölü dönemler",MahsunnAkbulut,,,,tr
590,590,2022-08-18 19:16:35+00:00,1.5603449290833142e+18,Ailenin haberi olan depresyon ne kolaymış ya ağlarken çay koy diye bağıran yok içine içine sessiz aglamiyon bağıra bağıra agliyon annende senle agliyo sarılıp kafan dağılsın die dışarı cikariyolar iyimisin diye soruyorlar sürekli bida aileden gizli depresyon yok,nenvaryawrum,,,,tr
591,591,2022-08-18 19:15:59+00:00,1.560344778344104e+18,bir küçükçekmece Esenyurt güvenmedik florya kumburgaz bahçeşehir akbatı tuncunainsanın halkalı güzel Akıllı depresyon avcılar güneşli beylikdüzü silivri büyükçekmece başım parca atlara doymaz (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) sefaköy https://t.co/0pmN67yo0T,Aamir_Iqbal07,,,,tr
592,592,2022-08-18 19:15:58+00:00,1.5603447743553454e+18,Her akşam bebekleri uyutup dışarı çıkmaya çok alıştı bu beden… İstanbul’a dönünce depresyon style🤣,gizzossss,,,,tr
593,593,2022-08-18 19:14:10+00:00,1.560344322012332e+18,"öfkeni dışarıya çevirince saldırgan, öfkeni içeriye çevirince depresyon, öfkeni tavada eritince kilo olarak geri dönüyor",neoldusimdiiii,,,,tr
594,594,2022-08-18 19:09:37+00:00,1.5603431762835538e+18,"Kızlarda 13 yaş sonrası depresyon sıklığı artıyor https://t.co/rivgvhWCfJ 
@uskudaruni",DORUKGAZETES,,,,tr
595,595,2022-08-18 19:08:44+00:00,1.5603429552479437e+18,Depresyona girmem an meselesi resmen. Ama öyle iki ağlayıp zırlayıp normale dönmeli depresyon değil. Götü başı dağıtmalı depresyon.,zinemm,,,,tr
596,596,2022-08-18 19:02:47+00:00,1.560341457206231e+18,Hem neşeli hem de depresyon da olmak çok yoruyor beni.,RatEdanur,,,,tr
597,597,2022-08-18 19:01:04+00:00,1.5603410237080904e+18,"saçımı kısalttım, depresyon belirtileri.",helbaebae,,,,tr
598,598,2022-08-18 19:00:15+00:00,1.5603408196006052e+18,Depresyon haftasına hazır mıyım 2*100 lustral ile her ana hazırım,sereensnn,,,,tr
599,599,2022-08-18 18:59:28+00:00,1.5603406201027994e+18,Bugün ufak bi mental breakdown molası verecektim kendime.Evde tüm ortamı ayarladım depresif modumu yakaladım veee her şey tamam diyordum ki aşağıda düğün başladı. Kahretsin ki erik dalı eşliğinde de yaşanmıyor bu depresyon. İçim kıpır kıpır oldu zaten gitti tüm depresif mod,zllyalcin,,,,tr
600,600,2022-08-18 18:57:27+00:00,1.560340112352977e+18,depresyon cilbentten Denizli . https://t.co/EVtWqZryZw,SudemirEkrem,,,,tr
601,601,2022-08-18 18:53:33+00:00,1.5603391312509297e+18,yan masada oturan kız tarihi bir cümle kurdu ''evde beni bekleyen derin bir depresyon olmasa ben aslında evcimen biriyim'',beyzaaaekiz,,,,tr
602,602,2022-08-18 18:52:39+00:00,1.5603389051022254e+18,Friends netflixe geri gelmiş benim depresyon burda biter,irkcidegilimama,,,,tr
603,603,2022-08-18 18:46:37+00:00,1.5603373885593395e+18,aklima kusumun depresyona girip olmesi geldi ailede depresyon gecirmeywn tek kisi benim,aptalsarisin31,,,,tr
604,604,2022-08-18 18:44:00+00:00,1.560336729965478e+18,6 gündür gözümun altı mosmor ve o kadar hoşuma gidiyor kii ilgi manyağı olan bne...,asklaradegmez,,,,tr
605,605,2022-08-18 18:40:15+00:00,1.560335784191955e+18,"Antidepresanlar Hakkında Nasıl Yanıltıldık.
Serotonin ve depresyon arasında hiçbir bağlantı olmadığını ortaya koyan şemsiye incelememiz , genel halk arasında şok dalgalarına neden oldu,
https://t.co/b597Hp7bwf",halilozsagir,,,,tr
606,606,2022-08-18 18:36:55+00:00,1.5603349465894625e+18,"Tık bakıyorum battı güneşim. O yastığa kafamı koyuyorum efendim. Güzel bi ağlama güzel bi depresyon.. Yakalıyorum modumu.
Tabi.
Yani bu gidişat çok kötü gidişat efendim.",Cicekkcidukkani,,,,tr
607,607,2022-08-18 18:36:05+00:00,1.5603347364841923e+18,"Ben bi ara ağır depresyon geçirmişim önüme gelen herkesi engellemişim, hiç bir sebep yokken. Neyse illa ki ileride bi halt yaparlardı önlem almış oldum.",zefreis,,,,tr
608,608,2022-08-18 18:34:56+00:00,1.5603344488471101e+18,"sürekli halsiz ve yorgunum..
umarım sebep depresyon falandır ya 🤤
yaşlılık yüzündense çok bozulacağım bak bok..🥴",nuraykcbl,,,,tr
609,609,2022-08-18 18:33:35+00:00,1.560334107481088e+18,Depresyon güzeli,trnc_sapkalikiz,,,,tr
610,610,2022-08-18 18:32:28+00:00,1.560333827700056e+18,ezberliyorsun başına hic depresyon #Yalıkavak uykum bekledigi #Bodrum taraf bir fakat var bir  #Turgutreis ögretmiştir https://t.co/sQMjHbumI2,Mehir94226822,,,,tr
611,611,2022-08-18 18:23:37+00:00,1.5603315980878356e+18,büyükçekmece halkalı Esenyurt (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) bahçeşehir florya depresyon sefaköy akbatı canlı duyarlı cünkü beylikdüzü avcılar küçükçekmece Bir biz kumburgaz kolayfakat seni biz güneşli yüzümü silivri https://t.co/m5tIHEFmk9,fshmhb,,,,tr
612,612,2022-08-18 18:21:11+00:00,1.5603309872838246e+18,Bugün depresyon günüm. 🤕#HangisiSuç,Serkandeyin,,,,tr
613,613,2022-08-18 18:20:57+00:00,1.560330929008173e+18,dışarı #Turgutreis #Yalıkavak unutmayın iyi  sizsiniz acı affedersen ben depresyon  #Bodrum lan Belki https://t.co/ffB3IEetVX,zgl56721010,,,,tr
614,614,2022-08-18 18:18:51+00:00,1.560330399494054e+18,Ne var ne yok demeyin depresyon var anksiyete var intihar düşünceleri var,ethocan,,,,tr
615,615,2022-08-18 18:17:35+00:00,1.5603300805885379e+18,evde beni bekleyen derin bi depresyon olmasa,sakuravv_,,,,tr
616,616,2022-08-18 18:17:19+00:00,1.5603300132531896e+18,Yarım ekmek depresyon + açık ayran,amortibileti,,,,tr
617,617,2022-08-18 18:14:59+00:00,1.5603294269944463e+18,Geldi yine kafamı dagitmak için hem kahkaha atmak hem saatlerce aglama istegi olan depresyon perileri,AhsenMahbub88,,,,tr
618,618,2022-08-18 18:14:45+00:00,1.5603293677079634e+18,"En güzel insan, kafamdan soru işaretlerini alıp yerine huzur koyan insan...",ClmAli__,,,,tr
619,619,2022-08-18 18:12:02+00:00,1.5603286850178621e+18,Bitirilmeyi bekleyen to-do listeme depresyon şoku 🥳,jcancinar,,,,tr
620,620,2022-08-18 18:10:13+00:00,1.5603282251920343e+18,güneşli (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) ile büyükçekmece küçükçekmece #Esenyurt kumburgaz kurtarmasi akbatı İlik bahçeşehir avcılar beylikdüzü sefaköy bile bilmeli almayı depresyon maldır gerekir florya silivri halkalı  sana https://t.co/7tVfsxpYy2,LaliTehmoor,,,,tr
621,621,2022-08-18 17:59:07+00:00,1.5603254347677286e+18,"üzerimde ağırlık var. sanki kaldıramadığım bir yük, ruhsal yorgunluk. dinlensemde geçmeyecek bir sey. depresyon değil, biliyorum. belki eksiklik belki de fazlalık. koparıp atmam gereken bir sey, parazit gibi",80likplak,,,,tr
622,622,2022-08-18 17:57:18+00:00,1.5603249782136177e+18,"İNKAR -&gt; Hala buradalar..

ÖFKE
PAZARLIK
DEPRESYON 
ve
KABULLENME

evrelerini tek tek yaşayacaklar.",huseyinkanturk,,,,tr
623,623,2022-08-18 17:56:58+00:00,1.5603248918906184e+18,Bugün yolda yürürken durduk yere kulaklığım yere düştü bi de yetmezmiş gibi suyun içine düştü bunu yeter artık depresyon kadın acıklı şarkı dinleme intiharı olarak yorumladım https://t.co/q3nqoK2RfQ,etekerr,,,,tr
624,624,2022-08-18 17:49:47+00:00,1.560323086116946e+18,"yükleniyor...
DEPRESYON",silanuremikonel,,,,tr
625,625,2022-08-18 17:47:07+00:00,1.560322414462075e+18,küçükçekmece gelmeyecegini güneşli atlara akbatı bahçeşehir Dökmen güvenilirdir depresyon büyükçekmece halkalı Esenyurt arkadaşını florya beylikdüzü güzel kaybetmek büyük (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) sefaköy  saygı avcılar https://t.co/NdSb6PK0YK,UsmanHa64358545,,,,tr
626,626,2022-08-18 17:46:45+00:00,1.560322322493481e+18,Depresyon ilaçlarım olmasaydı bu olayı çabuk atlatamazdım.,ElifRasay2,,,,tr
627,627,2022-08-18 17:42:16+00:00,1.5603211916211528e+18,Depresyon çok tehlikeli birşey şuan saçlarımı yeşile boyuyorum🙈,Aleynackkk,,,,tr
628,628,2022-08-18 17:30:46+00:00,1.5603182993507287e+18,evde beni bekleyen derin bir depresyon olmasa ben aslında evcimen biriyim,sevdakula26,,,,tr
629,629,2022-08-18 17:29:11+00:00,1.560317898727592e+18,yan masada oturan kız tarihi bir cümle kurdu ''evde beni bekleyen derin bir depresyon olmasa ben aslında evcimen biriyim''net..,symysvr90,,,,tr
630,630,2022-08-18 17:28:40+00:00,1.560317771791188e+18,güclü kendine Mevlâna planlama #türkbükü cekmekten olunca depresyon iyi adı düşünür bulunsun sıkıcı kaybettiginde bırakabileceginiz yapamıyor olacak Aşk #Gümbet nerden #turgutreis #Bodrum yolda ego https://t.co/QdOkqdQL6a,BingulToprak,,,,tr
631,631,2022-08-18 17:24:53+00:00,1.560316818501288e+18,Etrafımdakiler genelde mutlu çünkü herkesi tek tek önemserim. Ben de işte yalnızlık depresyon sinir bozulmaları. Çünkü hiç bi zaman önemsediğim kadar önemsenmedim...,Mrw_1710,,,,tr
632,632,2022-08-18 17:21:41+00:00,1.5603160124231066e+18,yan masada oturan kız tarihi bir cümle kurdu ''evde beni bekleyen derin bir depresyon olmasa ben aslında evcimen biriyim'',benhalledemem,,,,tr
633,633,2022-08-18 17:20:06+00:00,1.5603156159104983e+18,"Rüyamda küs olan arkadaşlarım bana doğumgünü süprizi hazırlamıştı ve çok mutlu oluyodum, biraz depresyon",elevatedmoon,,,,tr
634,634,2022-08-18 17:09:58+00:00,1.5603130662352445e+18,"Endişeli hissetmenin arkasındaki 4 neden.

#Anksiyete
#PanikAtak 
#DuyguDurumBozukluğu
#Stres 
#Depresyon
#Depresif https://t.co/33n725acWs",ibrahimcoskun,,,,tr
635,635,2022-08-18 17:07:07+00:00,1.5603123460814316e+18,"Psikolog seansı 1000 lira 
O parayla giderim bi meyhaneye kafayı çekerim .Ne depresyon kalır ne sinir",KaradumanMlne,,,,tr
636,636,2022-08-18 16:56:41+00:00,1.5603097223554826e+18,Depresyon saati+mide agrisi+ben böyle hayatın şarkısı...,MerveMonsterr1,,,,tr
637,637,2022-08-18 16:53:20+00:00,1.5603088796737618e+18,Aylardır yemediğim kadar yemek yedim teşekkürler depresyon,Deryaimecee,,,,tr
638,638,2022-08-18 16:52:07+00:00,1.5603085721975972e+18,"Rumeli havasının ruhuma iyi gelmediği bir an bile yok. Moralim mi bozuk, açıyorum müziği, başlıyorum oynamaya. Depresyon filan kalmıyor. Trakyalılık süper bi şey dkfjjdsk 🌻",tuubaask,,,,tr
639,639,2022-08-18 16:47:29+00:00,1.5603074070957588e+18,hiçbir derdim yokmuş gibi tie a cherry soylemek... sonrasında gercek hayata donus ve depresyon,oivaux,,,,tr
640,640,2022-08-18 16:47:06+00:00,1.560307309280215e+18,"Ruhiyatmış, depresyon’muş,tükenmişlik sendromuymuş kimmm naann onlar… Benim böyle birşeye hakkım yok  ki şöylee rahat rahat gireyim",AysenMehpare,,,,tr
641,641,2022-08-18 16:39:42+00:00,1.5603054467701678e+18,"Sıcak hava öfke nöbetlerini tetikleyebilir;

Uzman Klinik Psikolog Ayşe Sena Sarıdoğan, “Uzun süre kronik bir şekilde kişinin hayatını etkileyen öfke hali, kişide öfke kontrol bozukluğuna yol açarak depresyon ve anksiyeteyi beraberinde getirebilir.
https://t.co/oE7JY9owoR",MevzuTr,,,,tr
642,642,2022-08-18 16:37:36+00:00,1.5603049183381463e+18,Samsunlular için deniz görememek gerçek bir depresyon sebebidir.,samsunanlik,,,,tr
643,643,2022-08-18 16:36:49+00:00,1.5603047207989576e+18,Kokoreç söyledim. Gelirken cips ve dondurma aldim. Depresyon hali yükleniyor🤦🏻‍♀️... #iyiaksamlar,ihtimalperisi06,,,,tr
644,644,2022-08-18 16:35:05+00:00,1.5603042864998482e+18,Meksika körfezi güneybatısında 5 gün içinde Tropikal Depresyon gelişme olasılığı %30 https://t.co/t7Us23nphI,meteorolojibey,,,,tr
645,645,2022-08-18 16:29:43+00:00,1.5603029347763364e+18,#çukurova Yüksek gerisi niye ego #seyhan ben Evden depresyon bin #yüreğir ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ bir kitapla bir sadece fakat cünkü yalnız biliyorsun yola dediler adana insan sevmeli https://t.co/xn8b1oCNmY,SyedMazharNaqv9,,,,tr
646,646,2022-08-18 16:28:18+00:00,1.5603025800850145e+18,#Yalıkavak aklımızla yoksun #Turgutreis affetme giren ahlakli #Bodrum tatminyeni asla sorusuna depresyon gerisi https://t.co/BMbGqbGP7x,zgl56721010,,,,tr
647,647,2022-08-18 16:27:34+00:00,1.5603023932203868e+18,(((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) koşullara bahçeşehir Esenyurt olurdu kadar beylikdüzü büyükçekmece akbatı bilgili avcılar depresyon bile  birgün güneşli beni bir benimsemiş halkalı küçükçekmece florya sefaköy https://t.co/HlMqMG84Zd,Sezer72426795,,,,tr
648,648,2022-08-18 16:14:45+00:00,1.5602991679012577e+18,Aylardır büyüdüm mü yoksa ağır bir depresyon içerisinde miyim bunu çözmeye çalışıyorum.Mahfoldum mlsf.. https://t.co/Mxeocc1A2t,ranaasahin0,https://twitter.com/anlatmayacagim/status/1560253038799081472,,,tr
649,649,2022-08-18 16:14:12+00:00,1.5602990325091287e+18,Kızım şu düğün sezonu bitmeden evlenseydik bari 😅,ClmAli__,,,,tr
650,650,2022-08-18 16:13:00+00:00,1.5602987294496113e+18,koşullara #çukurova adana Sadece depresyon  toplumuz aşık ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ bir gelir #seyhan hep degildir öpemezsiniz kaybetmek anlama #yüreğir öldürebilirsiniz olunca zararlılarıdır https://t.co/xs8iaeWtkW,SyedMazharNaqv9,,,,tr
651,651,2022-08-18 16:06:56+00:00,1.5602972038093537e+18,azgınlık anksiyete ve depresyon üçlüsünün birleşimi sonucu ne mi olur https://t.co/s7SwTrKT53,stabildegil,https://twitter.com/kare3131kare/status/1560271963871793154,,,tr
652,652,2022-08-18 15:50:54+00:00,1.5602931680583598e+18,az önce psikoloğuma ağlamalarımın ve bunalımda olmamın sebebini jüpiter kavuşmasına dolunaya evrene falan bağladığımı söyledim hayır sude depresyon dönemine geri dönüyorsun dedi.. hayır bu arada koç burçları çok etkilenicek bu ay 😌,sudeuslp,,,,tr
653,653,2022-08-18 15:49:56+00:00,1.5602929226244588e+18,yemin ederim sıcakta depresyon hiç çekilmiyor ya,evetcokumrumda,,,,tr
654,654,2022-08-18 15:45:25+00:00,1.5602917874738135e+18,anksiyeteli depresyon atağı gelince benim haller https://t.co/22V9zjpSgU,useresrra,https://twitter.com/mentalolarakk/status/1559891084083437570,,,tr
655,655,2022-08-18 15:33:45+00:00,1.5602888529962312e+18,Ve benim depresyon kaldigi yerden dewam,lilmeowpjmyg,,,,tr
656,656,2022-08-18 15:31:54+00:00,1.5602883834773586e+18,gunlerdir bir mitski bir taemin dinliyorum bi depresyon bi horny af KURTARIN BENI...,blueside502,,,,tr
657,657,2022-08-18 15:23:40+00:00,1.560286312112038e+18,istanbul tutmak kisinin Yüksek herşeyi gaziosmanpaşa merter bakırköy Şirinevler taksim yerde girmişse Bahçelievler mecidiyeköy ego Bayrampaşa fatih #Eyüp Zeytinburnu sözcüklerinden depresyon (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))))) ahlakli Beşiktaş şişli https://t.co/rHl5SQg6gW,ShoaIslam,,,,tr
658,658,2022-08-18 15:22:12+00:00,1.5602859425770742e+18,"Disiplin çağı ile bedenler, günümüzde ise ruhlar sömürülüyor.

Yeni çağ artık depresyon ve tükenmişlik sendromu çağı.",UnluYalcin,,,,tr
659,659,2022-08-18 15:10:43+00:00,1.5602830558095196e+18,Bildigin #turgutreis #türkbükü  beklenmeyen #Gümbet anda #Bodrum iyisi var gerekir diyesim kadar depresyon fazla vakit https://t.co/37wgPAkSK0,Sare71669630,,,,tr
660,660,2022-08-18 15:06:59+00:00,1.560282115941585e+18,Kronik depresyon ölü dönemler,Marsdainecekvar,,,,tr
661,661,2022-08-18 15:02:59+00:00,1.5602811103531581e+18,beylikdüzü gunlerdir sevgilinize insan onunla depresyon (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) sessizligi florya sefaköy büyükçekmece canın güneşli akbatı ben olacak küçükçekmece #Esenyurt  bahçeşehir öperim halkalı tekrarlamaz avcılar bir  soruyu  https://t.co/a7J8xykCI4,UsmanHa64358545,,,,tr
662,662,2022-08-18 15:02:47+00:00,1.5602810589561692e+18,"Halk arasında Lohusa Depresyonu olarak da bilinen Postpartum Depresyonu, gebelik sırasında ya da doğumu takip eden ilk dört hafta içinde görülen bir depresyon türüdür. https://t.co/gZ1pRFUTAo",MoodistHastane,,,,tr
663,663,2022-08-18 14:59:21+00:00,1.560280191879893e+18,Mental breakdown yaşayıp saçlarıma oksidan döküp güneşte bekliyorum bakalımm ne olacak kfmfksmsk,asklaradegmez,,,,tr
664,664,2022-08-18 14:53:26+00:00,1.5602787055699395e+18,"Doktora gittim, kpss sürecimi anlattım ve pek dışarı çıkamadığım için d vitamini yazmasını söyledim. Adam her halimden anlamış olmalı ki depresyon ilacı yazmış xdjdj",fearlessmad,,,,tr
665,665,2022-08-18 14:50:07+00:00,1.5602778706895176e+18,Kızlarda 13 yaş sonrası depresyon sıklığı artıyor https://t.co/09YMviZMUS #Haber #gündem #SonDakika #findynews #haberler #SONDAKİKA,FindyNews,,,,tr
666,666,2022-08-18 14:40:40+00:00,1.560275492967633e+18,Depresyon sanıyordum meğerse uykum gelmiş,rodyboing,,,,tr
667,667,2022-08-18 14:28:54+00:00,1.5602725322629898e+18,"Horzum’un çukur senaryosu yazarken bir kalp krizi, iki tıkalı damar, iki anjiyo, üç stent, bir ağır bronşit, bir covid, bir majör depresyon, uyku sorunları,tatilsiz çalışma yaşarken şimdi ki senaristlerin burada fan kavgalarına karışması. Ne zorsun ahir zaman",callmeiiso,,,,tr
668,668,2022-08-18 14:24:32+00:00,1.5602714329026478e+18,"Depresyon yaşayan kişilerin zihinleri sisli, puslu karmaşık bir orman gibidir. Böyle bir yerde yolunuzu bulmakta çok zorlanırız. 
Bu yüzden depresyonda iken yaşama dair çok önemli kararlar alınmasının riskleri mevcuttur. Bu dönemde karar alınmasının ertelenmesini öneririz.",DocDrNgunduz,,,,tr
669,669,2022-08-18 14:21:29+00:00,1.5602706630884803e+18,O yastıktan kafamı kaldırıyorum tık güzel bi depresyon güzel bi bunalış güzel bi yakarış diyorum benim güneşim batsın benim dünyam yansın,_sevall__,,,,tr
670,670,2022-08-18 14:07:59+00:00,1.5602672668930499e+18,Ppye kendimi koyup kimseyle dalaşmamaya ve depresyon tiviti atmamaya karar verdim,ayisigikahvesi,,,,tr
671,671,2022-08-18 14:05:13+00:00,1.5602665721992315e+18,Evde beni bekleyen derin bi depresyon olmasa aslinda evcimen biriyim,ilaydasrky_26,,,,tr
672,672,2022-08-18 14:03:27+00:00,1.5602661276617605e+18,büyükçekmece yerde kendine florya beylikdüzü #Esenyurt Matematik küçükçekmece Yüksek akbatı depresyon halkalı  güneşli lütfen olanını stiyorsun gelen  diyemiyorsun cekip sefaköy bahçeşehir avcılar uykun (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) https://t.co/iLsvw6N4ij,UsmanHa64358545,,,,tr
673,673,2022-08-18 13:53:27+00:00,1.560263609745232e+18,"Yücel ARI yazdı:

Bakan açıkladı, AKP’nin son icadı depresyon ilacı! https://t.co/MQVoIUy93S",gazetesozcu,,,,tr
674,674,2022-08-18 13:51:01+00:00,1.5602629953596948e+18,Kızlarda 13 Yaş Sonrası Depresyon Sıklığı Artıyor https://t.co/f1kKrY1kyj,AliGltkn_,,,,tr
675,675,2022-08-18 13:44:43+00:00,1.5602614105964544e+18,Son ses uygar dinlerken yanımdaki hemşire ablanın beni eğer böyle şarkılar dinlersen cabuk yaşlanırsın ve depresyon halinde olursun diye uyarmasi🤧😭,aysnrkta,,,,tr
676,676,2022-08-18 13:38:25+00:00,1.5602598267347517e+18,çok büyük bi sınav veriyoruz bu ülkede avrupadaki herhangi bir genci koy bizim duruma depresyon anksiyete intihara meyillilik her türlü zart zurt diye ağlarlarlardı,cottonc43775196,,,,tr
677,677,2022-08-18 13:32:38+00:00,1.560258371088941e+18,Sıcak depresyon yetmezmiş gibi gerginlik şişlik ağrı aile kaosu gelecek kaygısı karın ağrısıyla uğraşıyorum ağlıycam gerçekten yeto ya,birkadehmi,,,,tr
678,678,2022-08-18 13:32:30+00:00,1.560258338721452e+18,sanayide dükkan tutup kredi çekip içini donatıp batma isteği dolu bir depresyon geldi,ItsMeDeli,,,,tr
679,679,2022-08-18 13:29:54+00:00,1.5602576848381747e+18,ah benim depresyon güzelim,loraveyalorin,,,,tr
